date,close,updown,comp,change,open,high,low,volume,amount,marcap,index_type
2019-05-20,2055.71,2,-0.09,0.0,2066.53,2077.1,2051.69,640195314,4889671212570,1361781952181663.0,KOSPI
2019-05-21,2061.25,1,5.54,0.0027,2056.95,2076.47,2053.69,526858525,5272368951235,1366112085429248.0,KOSPI
2019-05-22,2064.86,1,3.61,0.0018,2068.65,2070.8,2048.01,509974355,4637965353551,1368593282436184.0,KOSPI
2019-05-23,2059.59,2,-5.27,-0.0026,2063.25,2065.86,2046.82,509268840,4819255464431,1365939860322670.0,KOSPI
2019-05-24,2045.31,2,-14.28,-0.0069,2047.3,2057.38,2035.98,480647785,4581385647751,1356099663065172.0,KOSPI
2019-05-27,2044.21,2,-1.1,-0.0005,2044.25,2055.13,2035.87,351616397,3506626756142,1355615535137494.0,KOSPI
2019-05-28,2048.83,1,4.62,0.0023,2044.77,2058.42,2038.52,494478506,8080272646290,1358437863665667.0,KOSPI
2019-05-29,2023.32,2,-25.51,-0.0125,2046.71,2046.71,2016.25,380893908,4686652421993,1345376066236881.0,KOSPI
2019-05-30,2038.8,1,15.48,0.0077,2024.33,2040.66,2023.91,461850038,4978843426528,1356387791900666.0,KOSPI
2019-05-31,2041.74,1,2.94,0.0014,2029.03,2048.9,2022.97,439181700,5039081178642,1358693515769970.0,KOSPI
2019-06-03,2067.85,1,26.11,0.0128,2031.03,2070.58,2029.17,387145916,4640456999164,1376865465427038.0,KOSPI
2019-06-04,2066.97,2,-0.88,-0.0004,2066.78,2072.19,2060.98,435991771,4841760568903,1376101514669566.0,KOSPI
2019-06-05,2069.11,1,2.14,0.001,2084.16,2086.49,2065.71,380156934,4506227704256,1377885042288038.0,KOSPI
2019-06-07,2072.33,1,3.22,0.0016,2070.78,2081.16,2057.97,368392099,4347351437913,1380064127113859.0,KOSPI
2019-06-10,2099.49,1,27.16,0.0131,2087.37,2099.65,2075.51,457640868,4214043636528,1398084995736478.0,KOSPI
2019-06-11,2111.81,1,12.32,0.0059,2096.09,2114.57,2094.6,550740467,4276695054674,1406104185676976.0,KOSPI
2019-06-12,2108.75,2,-3.06,-0.0014,2111.66,2118.89,2104.41,693507706,4661009625755,1404084076348163.0,KOSPI
2019-06-13,2103.15,2,-5.6,-0.0027,2104.46,2108.01,2081.92,553393426,5998223016935,1400059107793614.0,KOSPI
2019-06-14,2095.41,2,-7.74,-0.0037,2096.32,2103.02,2087.47,473370326,4716415804710,1395025949435908.0,KOSPI
2019-06-17,2090.73,2,-4.68,-0.0022,2091.71,2103.59,2087.25,561550094,4255706319709,1391569061376270.0,KOSPI
2019-06-18,2098.71,1,7.98,0.0038,2089.31,2103.02,2089.31,600964477,4579592121214,1397358727371354.0,KOSPI
2019-06-19,2124.78,1,26.07,0.0124,2119.54,2126.74,2117.64,862980408,4984533534690,1414680218091750.0,KOSPI
2019-06-20,2131.29,1,6.51,0.0031,2121.78,2131.77,2120.42,1007158995,3994784100460,1419450952962012.0,KOSPI
2019-06-21,2125.62,2,-5.67,-0.0027,2132.38,2132.68,2120.15,692027953,5226303238863,1415602954777338.0,KOSPI
2019-06-24,2126.33,1,0.71,0.0003,2130.32,2134.48,2123.88,669639947,4054920629380,1416221253476645.0,KOSPI
2019-06-25,2121.64,2,-4.69,-0.0022,2125.74,2136.24,2115.11,642999230,4249731983881,1413099198036989.0,KOSPI
2019-06-26,2121.85,1,0.21,0.0001,2120.2,2128.25,2115.72,736851548,4455865231022,1413592489240463.0,KOSPI
2019-06-27,2134.32,1,12.47,0.0059,2120.73,2141.27,2118.22,644900239,5122462360257,1421656474616490.0,KOSPI
2019-06-28,2130.62,2,-3.7,-0.0017,2135.06,2139.24,2123.97,537274612,4282404579120,1419520754393242.0,KOSPI
2019-07-01,2129.74,2,-0.88,-0.0004,2147.24,2147.24,2126.87,412291132,4730192766096,1419133353748724.0,KOSPI
2019-07-02,2122.02,2,-7.72,-0.0036,2122.07,2130.86,2112.52,460830079,4107541802523,1413906577386491.0,KOSPI
2019-07-03,2096.02,2,-26.0,-0.0123,2120.75,2127.71,2093.32,522709122,4615984289060,1396737258553866.0,KOSPI
2019-07-04,2108.73,1,12.71,0.0060999999999999,2102.36,2108.8,2088.97,446932809,4542737856067,1405237689270569.0,KOSPI
2019-07-05,2110.59,1,1.86,0.0009,2111.0,2115.43,2096.23,459391351,4025814142961,1405984668360227.0,KOSPI
2019-07-08,2064.17,2,-46.42,-0.022,2091.91,2092.54,2063.78,515950186,4349730300900,1375390948206713.0,KOSPI
2019-07-09,2052.03,2,-12.14,-0.0059,2070.35,2075.3,2052.03,440122152,4439841139763,1367889452286573.0,KOSPI
2019-07-10,2058.78,1,6.75,0.0033,2061.55,2068.2,2056.48,355677692,3938556515348,1372819300454448.0,KOSPI
2019-07-11,2080.58,1,21.8,0.0106,2070.59,2088.24,2070.21,376675258,5057466110194,1387530387969924.0,KOSPI
2019-07-12,2086.66,1,6.08,0.0029,2083.53,2090.43,2077.35,403935256,3775268693354,1391297124253375.0,KOSPI
2019-07-15,2082.48,2,-4.18,-0.002,2083.39,2088.34,2073.1,463519822,3740179786626,1388670529494367.0,KOSPI
2019-07-16,2091.87,1,9.39,0.0045,2084.46,2096.67,2078.74,682802883,5284192503571,1394462438582037.0,KOSPI
2019-07-17,2072.92,2,-18.95,-0.0091,2079.91,2080.01,2063.49,761626214,4643511817295,1381856023931305.0,KOSPI
2019-07-18,2066.55,2,-6.37,-0.0031,2068.66,2073.2,2061.33,446644261,3939883928809,1377591720176989.0,KOSPI
2019-07-19,2094.36,1,27.81,0.0135,2080.21,2096.73,2076.51,394904496,4198431742061,1396345455409810.0,KOSPI
2019-07-22,2093.34,2,-1.02,-0.0005,2090.35,2099.34,2087.51,332629659,3206206972692,1395686187722320.0,KOSPI
2019-07-23,2101.45,1,8.11,0.0039,2095.76,2106.39,2095.38,648123964,4601029966914,1401179455863691.0,KOSPI
2019-07-24,2082.3,2,-19.15,-0.0091,2097.16,2105.68,2080.66,851392616,4233306335221,1387937020110742.0,KOSPI
2019-07-25,2074.48,2,-7.82,-0.0038,2085.67,2088.81,2061.08,598634494,5207429586665,1383500621064489.0,KOSPI
2019-07-26,2066.26,2,-8.22,-0.004,2063.35,2068.16,2054.64,589074008,5138752090160,1378062580766348.0,KOSPI
2019-07-29,2029.48,2,-36.78,-0.0178,2059.13,2063.13,2025.01,608670823,4681216489006,1353730489286975.0,KOSPI
2019-07-30,2038.68,1,9.2,0.0045,2035.32,2044.59,2032.61,547029568,3877489154438,1359687443391970.0,KOSPI
2019-07-31,2024.55,2,-14.13,-0.0069,2036.46,2041.16,2010.95,589386215,5532912844793,1349751511726427.0,KOSPI
2019-08-01,2017.34,2,-7.21,-0.0036,2015.09,2032.23,2009.33,461743301,4443149841476,1344605608058001.0,KOSPI
2019-08-02,1998.13,2,-19.21,-0.0095,1995.31,2005.31,1987.12,438538034,5338221152118,1331726020788260.0,KOSPI
2019-08-05,1946.98,2,-51.15,-0.0256,1985.93,1987.64,1945.39,639603860,6599770833210,1298224308531082.0,KOSPI
2019-08-06,1917.5,2,-29.48,-0.0151,1900.36,1948.53,1891.81,739588000,7179083067752,1278708145720892.0,KOSPI
2019-08-07,1909.71,2,-7.79,-0.0040999999999999,1925.33,1929.29,1901.61,760777428,5373398012266,1273695153746569.0,KOSPI
2019-08-08,1920.61,1,10.9,0.0056999999999999,1926.28,1937.95,1915.81,777165791,6769546464363,1280853901512378.0,KOSPI
2019-08-09,1937.75,1,17.14,0.0089,1940.06,1946.94,1936.14,654344213,5051265070927,1292314441538221.0,KOSPI
2019-08-12,1942.29,1,4.54,0.0023,1941.53,1949.19,1933.25,427140753,3997754683679,1295503767211319.0,KOSPI
2019-08-13,1925.83,2,-16.46,-0.0085,1928.76,1937.68,1923.58,660040626,4340208917859,1284457198078696.0,KOSPI
2019-08-14,1938.37,1,12.54,0.0065,1946.18,1952.22,1937.23,699585019,5076486427994,1293001856990476.0,KOSPI
2019-08-16,1927.17,2,-11.2,-0.0058,1921.49,1927.7,1911.72,421682099,4274269397700,1286042560145130.0,KOSPI
2019-08-19,1939.9,1,12.73,0.0066,1936.64,1943.09,1931.44,481022288,3771542443910,1294140224486057.0,KOSPI
2019-08-20,1960.25,1,20.35,0.0105,1942.99,1964.16,1937.53,463604646,4130252993012,1308076037423150.0,KOSPI
2019-08-21,1964.65,1,4.4,0.0022,1954.57,1971.12,1954.47,391567810,3821800903409,1310906717019207.0,KOSPI
2019-08-22,1951.01,2,-13.64,-0.0069,1966.6,1967.96,1951.01,435564555,4095130339760,1301909073653730.0,KOSPI
2019-08-23,1948.3,2,-2.71,-0.0014,1942.42,1953.85,1940.6,381086832,3498464866062,1299891726431822.0,KOSPI
2019-08-26,1916.31,2,-31.99,-0.0163999999999999,1915.34,1924.49,1909.92,324853162,3751275939269,1278910758650452.0,KOSPI
2019-08-27,1924.6,1,8.29,0.0043,1928.98,1937.42,1919.28,427042158,5037419815890,1284739456203263.0,KOSPI
2019-08-28,1941.09,1,16.49,0.0086,1929.96,1943.62,1926.43,284344281,3288745364966,1295572074441471.0,KOSPI
2019-08-29,1933.41,2,-7.68,-0.004,1943.55,1947.15,1928.49,285103063,3709595768204,1290373159181341.0,KOSPI
2019-08-30,1967.79,1,34.38,0.0178,1951.66,1971.21,1951.3,317733276,4371488503868,1313598665258278.0,KOSPI
2019-09-02,1969.19,1,1.4,0.0007,1961.19,1973.25,1958.59,262154290,2924232192062,1314134426075348.0,KOSPI
2019-09-03,1965.69,2,-3.5,-0.0018,1966.5,1976.37,1960.15,342077082,3916057996542,1311680052177079.0,KOSPI
2019-09-04,1988.53,1,22.84,0.0116,1962.43,1988.53,1962.08,348722016,4133684498548,1326785677999283.0,KOSPI
2019-09-05,2004.75,1,16.22,0.0081999999999999,1993.62,2015.39,1992.51,488067460,5556532181275,1338476907583737.0,KOSPI
2019-09-06,2009.13,1,4.38,0.0022,2016.11,2017.2,2005.69,384440919,3667155354748,1341565099600064.0,KOSPI
2019-09-09,2019.55,1,10.42,0.0052,2013.38,2029.8,2013.28,511821080,4401821569599,1348800307788299.0,KOSPI
2019-09-10,2032.08,1,12.53,0.0062,2024.79,2034.28,2021.58,504390675,4458784974942,1356956832532173.0,KOSPI
2019-09-11,2049.2,1,17.12,0.0084,2043.72,2050.8,2040.04,429075391,5997521226847,1368161366688447.0,KOSPI
2019-09-16,2062.22,1,13.02,0.0064,2056.26,2062.22,2044.8,493516015,5676634123849,1376560744085651.0,KOSPI
2019-09-17,2062.33,1,0.11,0.0001,2058.72,2066.33,2055.17,507995193,4572240815084,1376689373343846.0,KOSPI
2019-09-18,2070.73,1,8.4,0.0040999999999999,2064.42,2075.63,2058.52,613147930,4849403756630,1382698755389613.0,KOSPI
2019-09-19,2080.35,1,9.62,0.0046,2070.53,2089.81,2070.53,493037906,4796838356382,1390937570288631.0,KOSPI
2019-09-20,2091.52,1,11.17,0.0054,2080.86,2092.37,2077.3,589919812,5401656950633,1398474981721940.0,KOSPI
2019-09-23,2091.7,1,0.18,0.0001,2087.7,2095.54,2085.6,420948452,4095773985804,1398458459189431.0,KOSPI
2019-09-24,2101.04,1,9.34,0.0045,2090.19,2101.63,2085.91,535771028,4406729259064,1404448758965775.0,KOSPI
2019-09-25,2073.39,2,-27.65,-0.0132,2093.47,2095.27,2072.41,651551743,5181991511224,1386072581864125.0,KOSPI
2019-09-26,2074.52,1,1.13,0.0005,2082.66,2087.33,2064.34,430577353,4656831355926,1387334938947795.0,KOSPI
2019-09-27,2049.93,2,-24.59,-0.0118999999999999,2066.96,2066.96,2044.75,285943315,3489260824871,1370704841116332.0,KOSPI
2019-09-30,2063.05,1,13.12,0.0064,2045.77,2064.99,2042.01,327625088,3709169292668,1379383990482194.0,KOSPI
2019-10-01,2072.42,1,9.37,0.0045,2062.44,2077.48,2057.91,389336196,3869998424287,1385453397293141.0,KOSPI
2019-10-02,2031.91,2,-40.51,-0.0195,2058.23,2058.23,2031.91,414460340,3933921932793,1358586984595908.0,KOSPI
2019-10-04,2020.69,2,-11.22,-0.0055,2028.4,2039.43,2020.69,402940876,3963264425877,1351390760877189.0,KOSPI
2019-10-07,2021.73,1,1.04,0.0005,2031.53,2034.94,2016.19,322184598,3412076289043,1351980508689979.0,KOSPI
2019-10-08,2046.25,1,24.52,0.0121,2029.37,2046.81,2024.63,437517313,4256283543301,1368408579392448.0,KOSPI
2019-10-10,2028.15,2,-18.1,-0.0088,2030.13,2040.88,2010.9,445846412,5612446184283,1356703391347914.0,KOSPI
2019-10-11,2044.61,1,16.46,0.0081,2048.08,2053.94,2040.48,381147036,3790613421857,1367727113719942.0,KOSPI
2019-10-14,2067.4,1,22.79,0.0111,2068.13,2075.1,2065.53,511215908,4579415090999,1382961056983902.0,KOSPI
2019-10-15,2068.17,1,0.77,0.0004,2064.78,2073.21,2064.34,464533785,4138985920292,1383418736834437.0,KOSPI
2019-10-16,2082.83,1,14.66,0.0070999999999999,2080.92,2090.01,2073.8,524545161,4463659000161,1393413064808508.0,KOSPI
2019-10-17,2077.94,2,-4.89,-0.0023,2081.76,2087.15,2072.49,314177112,3484053994750,1390071921609544.0,KOSPI
2019-10-18,2060.69,2,-17.25,-0.0083,2082.23,2088.54,2057.89,516687848,5429306546798,1378751961323373.0,KOSPI
2019-10-21,2064.84,1,4.15,0.002,2067.97,2067.97,2059.33,606108725,3598365529933,1381669311538777.0,KOSPI
2019-10-22,2088.86,1,24.02,0.0116,2076.29,2093.81,2073.08,504063331,4811062528761,1398014600027705.0,KOSPI
2019-10-23,2080.62,2,-8.24,-0.0039,2086.81,2088.25,2074.88,429453295,5110883572829,1392517281127201.0,KOSPI
2019-10-24,2085.66,1,5.04,0.0024,2089.85,2089.85,2067.9,367717362,5208814264302,1396059213375811.0,KOSPI
2019-10-25,2087.89,1,2.23,0.0011,2091.16,2091.24,2079.3,348686136,4429328925874,1397792837886505.0,KOSPI
2019-10-28,2093.6,1,5.71,0.0027,2096.67,2104.39,2089.76,269233762,3853804704594,1401486782733967.0,KOSPI
2019-10-29,2092.69,2,-0.91,-0.0004,2103.92,2105.17,2088.04,357662332,4067889827188,1400636741907645.0,KOSPI
2019-10-30,2080.27,2,-12.42,-0.0059,2093.51,2093.51,2075.54,415551707,5051507872111,1395052464655768.0,KOSPI
2019-10-31,2083.48,1,3.21,0.0015,2089.22,2103.71,2083.48,461322641,5777340831340,1397134899920708.0,KOSPI
2019-11-01,2100.2,1,16.72,0.008,2084.79,2100.42,2081.53,418314118,4599472628630,1408824195271186.0,KOSPI
2019-11-04,2130.24,1,30.04,0.0143,2111.32,2130.83,2111.32,476256619,5636693373532,1429190862087146.0,KOSPI
2019-11-05,2142.64,1,12.4,0.0058,2133.66,2143.12,2128.7,400643651,5181344024819,1437952192468307.0,KOSPI
2019-11-06,2144.15,1,1.51,0.0007,2142.69,2156.23,2138.83,410084729,5680104712316,1439014571334566.0,KOSPI
2019-11-07,2144.29,1,0.14,0.0001,2141.05,2147.01,2135.45,425662849,5134908306978,1439008868618916.0,KOSPI
2019-11-08,2137.23,2,-7.06,-0.0033,2154.18,2155.94,2133.75,574127089,5969290119249,1433704068497244.0,KOSPI
2019-11-11,2124.09,2,-13.14,-0.0060999999999999,2139.07,2139.07,2119.07,617265604,5346845749690,1425038219436537.0,KOSPI
2019-11-12,2140.92,1,16.83,0.0079,2131.26,2140.94,2121.8,610428626,5743924329266,1436296710316202.0,KOSPI
2019-11-13,2122.45,2,-18.47,-0.0086,2132.48,2133.37,2118.67,664365647,5376790550529,1425460703380136.0,KOSPI
2019-11-14,2139.23,1,16.78,0.0079,2127.54,2139.23,2121.32,521109826,6080226339496,1435960435240916.0,KOSPI
2019-11-15,2162.18,1,22.95,0.0107,2137.96,2165.02,2135.26,556246041,5694837187629,1451470351501471.0,KOSPI
2019-11-18,2160.69,2,-1.49,-0.0007,2161.89,2165.89,2151.97,489233053,4450920014374,1450349808632151.0,KOSPI
2019-11-19,2153.24,2,-7.45,-0.0034,2151.04,2154.41,2137.01,826885342,5605578491223,1446140184452898.0,KOSPI
2019-11-20,2125.32,2,-27.92,-0.013,2140.06,2145.97,2123.8,581056092,5583376749873,1427359928536582.0,KOSPI
2019-11-21,2096.6,2,-28.72,-0.0135,2123.65,2125.36,2088.19,579554927,5437430115891,1407600550876970.0,KOSPI
2019-11-22,2101.96,1,5.36,0.0026,2098.89,2106.42,2093.99,519852004,4310267738915,1411508256467062.0,KOSPI
2019-11-25,2123.5,1,21.54,0.0102,2117.14,2130.04,2116.07,397676380,4288509009551,1426007086550473.0,KOSPI
2019-11-26,2121.35,2,-2.15,-0.001,2129.27,2139.64,2120.85,532600500,7636050752641,1424956839467106.0,KOSPI
2019-11-27,2127.85,1,6.5,0.0031,2134.47,2136.3,2118.07,367796130,4318299988619,1429134190596897.0,KOSPI
2019-11-28,2118.6,2,-9.25,-0.0043,2116.93,2127.75,2116.58,335227079,4483257318044,1422661068375641.0,KOSPI
2019-11-29,2087.96,2,-30.64,-0.0144999999999999,2125.53,2125.53,2085.1,433260994,5100926942073,1401938201845642.0,KOSPI
2019-12-02,2091.92,1,3.96,0.0019,2097.55,2103.87,2088.92,385343942,4515836173554,1404938498708406.0,KOSPI
2019-12-03,2084.07,2,-7.85,-0.0038,2075.02,2085.71,2066.6,450039650,4709539668026,1399615357936707.0,KOSPI
2019-12-04,2068.89,2,-15.18,-0.0073,2070.84,2072.91,2057.45,347002806,5085778612114,1389618755691825.0,KOSPI
2019-12-05,2060.74,2,-8.15,-0.0039,2078.31,2084.29,2053.56,472188080,4625010545391,1384402799834103.0,KOSPI
2019-12-06,2081.85,1,21.11,0.0102,2072.44,2084.44,2070.17,440188497,4215044189346,1398777599963871.0,KOSPI
2019-12-09,2088.65,1,6.8,0.0033,2091.94,2093.81,2084.31,393126953,3982512343332,1403184168535184.0,KOSPI
2019-12-10,2098.0,1,9.35,0.0045,2081.22,2100.48,2080.16,500064261,4172974520829,1409366036607606.0,KOSPI
2019-12-11,2105.62,1,7.62,0.0036,2098.28,2109.22,2092.48,668731150,4837220508223,1414435813888684.0,KOSPI
2019-12-12,2137.35,1,31.73,0.0151,2120.13,2138.93,2120.13,584636816,8339490220448,1436302523894557.0,KOSPI
2019-12-13,2170.25,1,32.9,0.0154,2164.63,2170.25,2159.45,540027181,6253215577014,1458776009201296.0,KOSPI
2019-12-16,2168.15,2,-2.1,-0.001,2168.05,2175.01,2166.29,377053514,4561208146256,1457529847044934.0,KOSPI
2019-12-17,2195.68,1,27.53,0.0127,2179.4,2196.01,2171.09,599534417,6380891091394,1476694264006596.0,KOSPI
2019-12-18,2194.76,2,-0.92,-0.0004,2194.92,2204.04,2187.32,591106012,5519070176261,1476402879307537.0,KOSPI
2019-12-19,2196.56,1,1.8,0.0008,2199.42,2204.73,2186.59,643143837,5262211883061,1476809948465847.0,KOSPI
2019-12-20,2204.18,1,7.62,0.0034999999999999,2205.57,2206.82,2194.8,646682877,5020842974443,1481266967974889.0,KOSPI
2019-12-23,2203.71,2,-0.47,-0.0002,2208.22,2209.2,2196.43,502034303,4734276390048,1480981911312646.0,KOSPI
2019-12-24,2190.08,2,-13.63,-0.0062,2206.23,2206.23,2187.58,569967811,4756454527367,1472110435243032.0,KOSPI
2019-12-26,2197.93,1,7.85,0.0036,2192.22,2198.01,2183.9,571309392,4795109701596,1477949500778766.0,KOSPI
2019-12-27,2204.21,1,6.28,0.0029,2183.7,2215.55,2177.4,490167721,5429665474516,1480287930817891.0,KOSPI
2019-12-30,2197.67,2,-6.54,-0.003,2202.62,2208.04,2195.65,416403484,4113597620249,1475909365805673.0,KOSPI
2020-01-02,2175.17,2,-22.5,-0.0102,2201.21,2202.32,2171.84,494677752,4638167309579,1461424793589993.0,KOSPI
2020-01-03,2176.46,1,1.29,0.0006,2192.58,2203.38,2165.39,631562785,5763662746548,1462298971774498.0,KOSPI
2020-01-06,2155.07,2,-21.39,-0.0098,2154.97,2164.42,2149.95,592670719,5156540935534,1448385085188395.0,KOSPI
2020-01-07,2175.54,1,20.47,0.0095,2166.6,2181.62,2164.27,568235609,5143511908278,1462298814406954.0,KOSPI
2020-01-08,2151.31,2,-24.23,-0.0111,2156.27,2162.32,2137.72,913830628,8750722208310,1446631314388659.0,KOSPI
2020-01-09,2186.45,1,35.14,0.0163,2182.2,2186.45,2172.16,592603655,7261591245997,1470805018622162.0,KOSPI
2020-01-10,2206.39,1,19.94,0.0091,2189.48,2206.92,2188.1,594536948,6459299778577,1484063380523097.0,KOSPI
2020-01-13,2229.26,1,22.87,0.0104,2204.49,2230.43,2204.49,488288759,6214780461727,1499967180669582.0,KOSPI
2020-01-14,2238.88,1,9.62,0.0043,2243.06,2250.79,2232.94,835899254,7294227861325,1506534496285997.0,KOSPI
2020-01-15,2230.98,2,-7.9,-0.0034999999999999,2229.8,2238.21,2223.39,746156323,5946351320652,1501047629018491.0,KOSPI
2020-01-16,2248.05,1,17.07,0.0077,2231.93,2249.09,2225.41,808331797,6204474418701,1513149909207655.0,KOSPI
2020-01-17,2250.57,1,2.52,0.0011,2261.57,2268.71,2245.58,580816395,5444383530119,1515299753695611.0,KOSPI
2020-01-20,2262.64,1,12.07,0.0054,2261.4,2277.23,2258.09,545491231,5950403033200,1524384083509849.0,KOSPI
2020-01-21,2239.69,2,-22.95,-0.0101,2259.81,2266.31,2238.25,770319899,5569550564922,1508408627687428.0,KOSPI
2020-01-22,2267.25,1,27.56,0.0123,2238.53,2269.27,2235.13,608509908,6365617281303,1526798959055386.0,KOSPI
2020-01-23,2246.13,2,-21.12,-0.0093,2254.54,2260.63,2241.94,509608911,6790103967147,1512629061905415.0,KOSPI
2020-01-28,2176.72,2,-69.41,-0.0308999999999999,2192.22,2199.93,2166.23,808878835,8818232390840,1466083102897148.0,KOSPI
2020-01-29,2185.28,1,8.56,0.0039,2188.18,2195.45,2172.33,692300723,6589949501296,1472171521931855.0,KOSPI
2020-01-30,2148.0,2,-37.28,-0.0171,2181.54,2187.45,2139.72,602838388,7105203082012,1446505817054810.0,KOSPI
2020-01-31,2119.01,2,-28.99,-0.0135,2160.6,2167.23,2119.01,710507814,7226687169037,1427047754939819.0,KOSPI
2020-02-03,2118.88,2,-0.13,-0.0001,2086.61,2126.73,2082.74,836699550,8068704032225,1427133301985757.0,KOSPI
2020-02-04,2157.9,1,39.02,0.0184,2121.22,2162.32,2120.53,624641660,7791178403016,1454235584223968.0,KOSPI
2020-02-05,2165.63,1,7.73,0.0036,2177.26,2181.52,2154.88,574395954,7736275092053,1460243894885127.0,KOSPI
2020-02-06,2227.94,1,62.31,0.0288,2184.77,2229.99,2182.25,695216238,8334737832306,1501460505978003.0,KOSPI
2020-02-07,2211.95,2,-15.99,-0.0072,2221.49,2223.92,2198.14,800342334,8813174418003,1491013321310687.0,KOSPI
2020-02-10,2201.07,2,-10.88,-0.0049,2185.63,2203.39,2180.51,609566457,5471061224066,1483846707096682.0,KOSPI
2020-02-11,2223.12,1,22.05,0.01,2213.5,2233.32,2211.25,526211397,6611195318466,1498338521859173.0,KOSPI
2020-02-12,2238.38,1,15.26,0.0069,2225.95,2242.24,2214.77,632462739,6892197809938,1508346241846750.0,KOSPI
2020-02-13,2232.96,2,-5.42,-0.0024,2245.72,2255.49,2230.3,638666394,8121197408774,1505295816622192.0,KOSPI
2020-02-14,2243.59,1,10.63,0.0048,2232.71,2251.5,2221.9,597224094,6379565384141,1511254622615908.0,KOSPI
2020-02-17,2242.17,2,-1.42,-0.0006,2243.07,2250.05,2230.26,458247876,5639200666983,1510109679102093.0,KOSPI
2020-02-18,2208.88,2,-33.29,-0.0148,2225.98,2232.93,2205.21,470424959,6411451075683,1487436220977309.0,KOSPI
2020-02-19,2210.34,1,1.46,0.0007,2222.51,2226.0,2191.2,591155345,7107033607258,1488454958761049.0,KOSPI
2020-02-20,2195.5,2,-14.84,-0.0067,2223.55,2228.18,2186.72,709563653,7677672112579,1478574047802416.0,KOSPI
2020-02-21,2162.84,2,-32.66,-0.0149,2165.65,2184.43,2160.28,635474020,7105856138500,1456692607497773.0,KOSPI
2020-02-24,2079.04,2,-83.8,-0.0387,2114.04,2120.06,2079.03,948620568,9315474824162,1400516367868853.0,KOSPI
2020-02-25,2103.61,1,24.57,0.0118,2075.55,2105.49,2071.5,1565588378,8952278187621,1417275415217287.0,KOSPI
2020-02-26,2076.77,2,-26.84,-0.0128,2064.07,2089.64,2059.13,810937954,8060327456461,1398569205665041.0,KOSPI
2020-02-27,2054.89,2,-21.88,-0.0105,2073.87,2085.4,2049.15,562775389,7241174418670,1383776360997792.0,KOSPI
2020-02-28,1987.01,2,-67.88,-0.033,2020.17,2031.01,1980.82,671551554,9927960489404,1337716963290314.0,KOSPI
2020-03-02,2002.51,1,15.5,0.0078,1997.03,2017.07,1969.34,528103441,7811002803335,1348109552183221.0,KOSPI
2020-03-03,2014.15,1,11.64,0.0058,2051.85,2051.85,2009.39,615692688,8687846563942,1356176459905865.0,KOSPI
2020-03-04,2059.33,1,45.18,0.0224,2005.81,2063.59,2005.81,606287025,7829192743679,1386938608490669.0,KOSPI
2020-03-05,2085.26,1,25.93,0.0126,2078.11,2089.08,2059.99,675205309,7954349129052,1404684361584030.0,KOSPI
